Po0tal Code,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,0ep,Oct,Nov,Dec,X,Y
249055,562.7,355,430.9,532.3,475.4,580.1,508.2,564.5,628.9,597.4,614.4,441.6,26405.2806,30790.8008
127450,432.1,527.9,498.6,541.8,753.6,658.3,713,665.3,595.6,650.7,846.5,719.5,20748.9298,30791.9607
239435,969.6,927.7,"1,046.00","1,055.00","1,169.70",959.5,"1,078.60","1,172.30",826.8,"1,035.40","1,306.10","1,131.50",27922.6929,30792.1165
138943,656,436.3,528.5,486.8,499.3,504.3,588.8,477,576.4,594.6,576.2,499,23904.561,30794.2426
238429,556.3,688.8,619.3,697.5,820.8,590.4,784.6,755.8,638.8,722.6,888.9,752.4,28486.8691,30794.7982
127449,538.9,627.5,612.6,671.8,888.1,789.8,857.4,797,592.1,717.7,906.7,825.6,20703.4726,30795.1891
249034,716.3,400.4,519.8,631.5,575.3,601.6,658,808,780.8,716.8,824.8,789.9,26737.2275,30797.9916
238432,626,734.4,703.9,732.7,"1,024.10",795.6,951.2,923.8,905.9,896,990.4,830.6,28382.554,30798.2639
249058,751.4,681.9,796.9,"1,129.60",872.6,851.7,952.6,"1,076.10","1,097.60",948.6,924.1,"1,118.80",26276.8882,30800.8144
138688,421,352.3,365.7,432,438,449,426.7,479.3,465.7,438.3,463,425.3,23974.6095,30801.4023
126843,445.7,487.6,450,447.6,619.1,487.9,497.9,454.1,556.5,586.5,607.8,609.5,20852.6636,30801.5067
248018,960.8,657.9,794,"1,084.20","1,010.00",847.2,990.4,946.5,"1,240.20","1,079.20","1,118.00",774.6,27357.8095,30803.2369
239618,752.9,803.5,771.3,807.1,891.7,748.9,914.6,937.6,797.6,796.2,890.7,771,29008.5107,30804.3202
249057,"1,491.80","1,044.90","1,227.50","1,340.60","1,326.80","1,659.10","1,592.50","1,495.80","1,670.80","1,304.10","1,535.40","1,441.50",26320.1506,30804.9185
248201,319.2,342.1,380.6,355.9,443.6,344,395.4,395.1,344.2,340.6,417.5,370.9,27417.8075,30807.1943
249063,551,471.6,494.8,552.8,525.3,559.7,493.5,495.6,589,475.2,589.3,580.1,26145.5746,30807.8168
248749,280.2,237.3,254.3,279.7,268.2,294.8,283.6,273.5,326.1,300.5,340.9,290.4,27597.2346,30808.0519
249056,674.8,509.9,478.9,459.2,495,695.3,763,638.7,691.3,460.8,543.7,590.1,26358.3612,30808.5223
138944,569.3,258.5,400.3,631.8,507.5,505.5,603.7,0,318.3,0,299.6,668.2,23852.9231,30809.4004
239328,418.2,560,567.2,558.7,763.6,679.3,578.4,659.4,753.7,667.6,727.1,662.9,28626.4146,30811.8615
126827,341.6,393.4,357.5,371.2,510.7,455.3,429.3,430.2,502.7,451.9,520.8,498.8,20635.3932,30812.8689
248899,395.4,466.5,541.2,538.2,725.4,541.5,535,602,718.9,677.8,556.9,536.9,27626.5689,30817.9296
248745,444.8,298.3,358.4,453.6,383.2,295.8,356,420.9,457.5,332,418.6,421.4,27234.1178,30821.2361
248326,0,0,0,0,0,0,0,0,0,0,0,0,27561.347,30823.37
248184,497.8,490.3,407.3,466.4,670.6,511.4,638.1,598.2,528.5,521.7,621.2,575.8,27343.8504,30827.3331
248324,0,0,0,0,0,0,0,0,0,0,0,0,27564.4805,30828.5964
126834,496.3,622.8,565.5,705.7,892.8,811.2,832.2,795.3,775,859.7,931.9,876.6,20816.1008,30830.1055
248322,0,0,0,0,0,0,0,0,0,0,0,0,27571.0394,30831.2598
248305,0,0,0,0,0,0,0,0,0,0,0,0,27464.9978,30831.6045
238427,551.1,546,450.2,501.3,647.8,543.6,703.4,642.8,610.2,578.8,644.8,589.9,28510.8276,30831.8028
127358,0,0,0,0,0,0,0,0,0,0,0,0,20534.4115,30833.967
238325,-,-,-,-,-,-,-,0,0,0,0,0,28949.1966,30834.8679
126833,478.7,575.6,577,639.9,718.1,712.6,610.1,579.8,699.8,650.9,817,772.9,20788.7652,30836.3742
248320,0,0,0,0,0,0,0,0,0,0,0,0,27575.5539,30837.0389
248318,0,0,0,0,0,0,0,0,0,0,0,0,27584.0493,30837.5666
248316,0,0,0,0,0,0,0,0,0,0,0,0,27589.6537,30838.2635
248314,0,0,0,0,0,0,0,0,0,0,0,0,27596.7074,30841.9177
238428,542.8,588.8,562.8,593.7,831.9,631.6,790.8,753.3,743.9,756.8,847.2,736.4,28400.979,30842.471
126842,324.3,435.9,409.7,431,518.2,530.2,671.7,527.2,363.5,457.5,524.2,472,20862.2588,30842.611
126832,444,486.1,411.2,478.6,730.9,620.5,672.7,589.3,696.8,716.2,762.3,751.3,20753.6459,30842.6418
248311,0,0,0,468.3,0,0,0,0,0,0,0,0,27602.1189,30842.8794
239617,807.6,817.9,720.3,787.7,938.3,764.6,"1,024.80",939.7,794.6,829.7,808.6,787.7,29048.6167,30844.3448
248742,558.2,397.1,482.7,768.6,625.5,511.5,585.6,571.5,622.9,534.7,629.3,502.7,27313.447,30844.503
126831,394.9,500,426.5,500.7,596.7,557.7,517.2,493.3,670.1,614.6,689.7,688.4,20725.2972,30845.8107
248309,0,0,0,0,0,0,0,0,0,0,"1,166.30",657.3,27613.5129,30846.1939
239403,477,534.5,527.2,581.9,728.9,598.2,605.5,669.8,580.2,625.8,729.2,647.7,27743.3409,30846.4166
248306,0,1.9,23.2,40,93.2,108.9,206,233,232.9,255.6,312.6,280.3,27618.824,30848.159
126830,498.4,568.1,530.7,587.3,799.1,704.6,713.2,686,718.2,725.6,747.2,748.5,20695.1284,30849.8542
138945,420.8,279.2,0,331,323.8,573.4,439.8,0,430.8,703.4,238,358.3,23884.7444,30850.5022
238331,0,0,0,0,0,0,0,0,0,0,0,0,28940.8705,30851.1382
248732,"1,522.60","1,068.30","1,218.30","1,410.60","1,321.90","1,557.60","1,623.90","1,134.50","1,452.80","1,601.50","1,598.20","1,542.10",27154.3975,30851.5362
248734,0,0,0,0,0,0,0,0,0,0,0,0,27154.3975,30851.5362
248735,"1,286.50","1,304.00","1,253.50","1,081.00","1,206.30","1,166.80","1,320.30","1,454.00","1,429.00","1,300.80","1,409.00","1,404.80",27154.3975,30851.5362
248737,"1,254.50",886,"1,035.80","1,197.30","1,018.60","1,472.20","1,170.00",899.8,"1,117.00","1,231.80","1,195.50","1,291.10",27154.3975,30851.5362
248738,989,872.6,900.5,"1,005.10",984.5,"1,387.10","1,264.80",997.9,"1,224.30","1,318.80","1,312.40","1,207.10",27154.3975,30851.5362
239320,550.4,622.1,595.4,605.5,872.4,789.8,"1,006.00",923,971.7,946.3,874.6,932.4,28584.1522,30851.625
248303,0,0,0,0,0,0,0,0,0,0,0,0,27630.1491,30852.4565
126829,504.2,616.3,586.2,642.7,858.5,762.9,717.6,682.1,770.6,739,819.4,834.4,20667.8119,30853.1187
239616,608.6,628.7,640.5,601.6,899.8,708.6,770.8,723.7,614.9,688.3,927.6,739.1,29049.5766,30853.6844
248296,822.1,773.5,951.8,936,"1,124.70",935.6,"1,048.60","1,080.00",850.6,919.2,824.7,935.1,27512.3381,30854.443
248297,475,560.4,764,673.6,761.9,472.4,982.7,804.4,88.5,439.3,390.6,372.7,27512.3381,30854.443
239321,347,708.8,905.8,767.5,981.5,919,"1,289.00","1,122.30","1,178.80","1,059.00",747.3,949.3,28628.2688,30854.9249
248301,0,0,0,0,0,0,0,0,0,0,0,0,27636.318,30854.9767
248180,316.9,369.3,443.7,413,539.5,442.3,508,480.3,479.9,452,541.1,481.4,27387.9027,30855.6998
248298,743,685.1,668.6,878.4,712.4,707,875.8,846,820.9,717.1,694.8,601.9,27641.7384,30856.7903
126828,534.7,584.3,537.1,553.1,772.2,697,740.9,696.1,706.7,724.8,769.2,759.3,20641.4362,30856.9214
239666,201.2,270.4,106.4,179.8,470.6,357.8,466.6,415,388.4,370,431.2,420.8,28709.2864,30857.3521
239670,6,6,6,6,67.5,22,22,22.5,23,21,15.5,21.5,28733.0029,30859.0278
248292,0,0,0,0,0,0,0,0,0,0,0,0,27512.79,30859.4463
248741,"1,380.20",876.4,"1,103.80","1,283.40","1,305.60","1,645.60","1,555.10","1,060.40","1,351.10","1,203.50","1,374.10","1,213.70",27208.4749,30861.3601
249191,356.3,443.8,529.3,508.9,634.5,491.2,633,612.1,613.6,557.3,601.6,535.3,27461.9874,30861.5952
248289,257.6,265.5,292.2,277.4,342.3,282.1,337.4,333.8,305.9,307.7,359.3,290.1,27659.8901,30861.6235
239671,663.7,904.3,832.7,825.7,"1,269.30","1,100.70","1,322.30","1,231.00","1,128.70","1,086.30","1,180.30","1,191.00",28739.1772,30862.1234
239639,718,829.7,873.6,855.1,"1,197.20",907.1,"1,170.00","1,044.50",959.7,"1,007.70","1,077.30",965.1,28281.629,30862.7647
138689,513.5,515.8,498,521.3,501,596.5,595.3,599.3,646.5,528.5,576.5,625.5,23986.4472,30867.7824
437433,515.5,554.6,628.8,613.9,839.6,724.4,693.1,744.5,695.1,776.8,841.7,734.8,31765.1048,30870.371
238594,790.1,942.4,"1,024.60","1,042.70","1,007.00",776.9,"1,138.20","1,113.10",968.7,"1,049.30","1,310.40","1,244.80",28994.7685,30871.2307
138690,363.4,368.2,354.2,347.5,317.7,398.8,397.5,375,444.6,407.4,404.8,281,23930.0546,30874.0758
238357,"2,285.60","2,048.90","3,039.70","2,850.90","3,248.00","2,710.40","2,803.30","2,095.40","2,546.00","2,855.90","3,071.60","2,733.90",28183.7212,30875.0445
238346,0,0,0,0,0,0,0,0,0,0,0,0,28633.7776,30876.8614
239319,230.9,276.4,247.3,281.9,362.4,335,504.6,375.3,300.3,325.4,390,377.2,28622.6016,30877.1974
238365,460.1,547.4,705.7,640,831.2,687.3,849.6,728.4,678.7,699.9,777.2,719.6,28102.0429,30882.2898
238344,696,870.5,921.5,911,"1,450.70","1,049.50","1,416.00","1,317.80","1,156.00","1,197.00","1,389.80","1,209.80",28637.3484,30883.7233
238342,820.8,"1,003.50",856.3,965.4,"1,940.80","1,291.60","1,514.20","1,499.60","1,668.40","1,533.00","1,577.40","1,455.00",28642.0496,30886.5934
248241,834.7,971,"1,425.00","1,396.00","1,614.00","1,407.70","1,714.70","1,722.70","1,321.00","1,334.00","1,282.00","1,249.30",27564.6687,30886.9599
126815,244,294.9,274.4,300.7,368,342.7,393.8,351.5,328.3,368.9,407.3,401.2,20667.6042,30889.1537
126840,491,557.2,591.8,614.2,783,710.2,650.5,658.3,733.5,719.1,749.3,746.2,20851.6346,30889.1601
238326,-,-,-,-,-,-,0,8.6,26.6,19.6,198.6,175.1,28717.5993,30890.5995
238328,0,0,0,0,0,0,0,0,0,0,0,0,28711.6931,30890.7455
126835,542.3,639.2,574.5,589.8,710.4,758.4,639.5,700.7,907.5,835.5,959.9,902.6,20773.2795,30891.1158
239496,621.2,595.7,636.5,656.1,750.3,656.3,715.2,746.5,620.2,684.7,816.5,747.5,27879.6129,30892.0588
248185,546.8,446.3,342.7,450.1,495.6,420.5,618.3,508.4,460,436.2,506.9,459.1,27304.6367,30892.4701
126839,548.4,645.5,681.2,709.1,860.3,724.9,725.6,670.3,736,801.6,872.8,834.4,20824.8553,30894.5534
126836,496.9,688.9,626.3,703.1,"1,056.30",894.1,830.9,834.8,992.9,944.2,971.7,973.7,20741.5547,30894.748
436924,596,541.4,581.6,620.1,814.9,638.5,583.5,721.2,603.9,680.8,782.3,690.6,32118.556,30897.0993
238324,315.9,318.9,196.5,305.9,414.6,311.6,373.9,367.9,291.3,310.4,337.3,362.7,28722.6332,30897.8965
248191,607.7,601.5,512.8,583.4,848.1,652,744.2,725.2,705,672.5,729,620.9,27360.0541,30898.5412
238322,156,146.2,497.3,253.8,270.2,197.6,266.7,404.5,347.8,359.2,493.5,398.8,28728.1178,30899.3282
127365,-,-,-,0,9.6,35.2,76,96.8,200.9,204.6,291.6,261.1,20521.6404,30904.5222
238593,862.5,793.9,"1,035.40","1,105.50","1,319.70","1,104.80","1,262.10","1,349.60","1,388.60","1,373.80","1,372.20","1,309.90",29029.7004,30905.3014
138946,567.8,0,897.5,794.5,635.5,594.3,666.8,523.5,644,818.5,922.3,627.3,23835.5395,30906.1785
249198,0,0,0,0,0,0,0,0,0,0,0,0,27394.6532,30906.2463
239471,583.5,561.3,549.3,604.2,764.1,656.6,671,734.7,603.7,684.4,743.8,685.5,27899.5723,30906.5064
238595,"1,002.70","1,280.80","1,269.40","1,176.30","1,441.60","1,229.40","1,622.10","1,474.40","1,261.20","1,292.00","1,468.90","1,243.70",28977.7031,30906.8678
138691,407.4,303,0,312.5,274.3,403.5,387,285.8,285.6,392.5,415.3,460.2,23880.3765,30915.4462
249183,451.3,589.6,684.4,616.4,890.7,698.6,804.4,798.8,778.3,763.9,865,759.7,27561.2447,30916.0634
248969,466.6,669,933.7,880.3,"1,145.90",907.3,"1,041.30","1,043.00","1,215.60","1,090.90","1,182.00","1,064.30",27613.9571,30923.5883
436923,604.6,593.9,517.4,586.5,710.6,620,567.2,645,593.6,641.4,737.7,639.2,32234.7791,30924.6505
238370,540.3,672.5,654,646.9,956.7,730.7,815.5,826.3,713.5,744.9,935.7,778.8,28499.5492,30924.978
248739,940.5,383.4,640.6,631.2,647.1,743,751.5,841.7,862,759,836.5,480,27265.1338,30925.9992
436922,496.7,522.7,512.5,553.2,710.8,615.7,627.8,680.9,603,676.5,812.6,674.2,32277.1267,30927.412
126816,329.2,509.4,541.2,564.7,634.8,629,738.6,633.1,529,617.3,809.6,718.8,20678.0994,30928.7031
238351,801.1,781.6,745,673,"1,130.00",864.6,870.3,963.9,911,961.7,"1,008.70",880,28884.0251,30929.4712
436607,568.4,568.7,497,592.4,800.5,676,646.9,714.9,632.8,700.9,855.7,702.7,32345.6978,30929.5845
436925,562.5,568.7,611.5,633.6,761.6,693.9,721.4,789.4,668.9,734.7,875.1,746.1,32155.6999,30929.7036
238592,747,942.8,934.1,979.3,"1,282.40",996.8,"1,228.10",948.5,841.2,849.6,"1,128.70",910.9,29058.6111,30931.8676
249206,846.4,956.1,"1,030.40",990,"1,423.40","1,075.60","1,319.80","1,218.90","1,054.50","1,092.10","1,348.40","1,157.40",27469.7284,30933.9109
127363,575.7,663.8,661.3,708.1,944.9,840.1,865.1,825,792.7,818.4,785.3,809.6,20800.1204,30937.5765
188389,0,0,0,0,0,0,0,0,0,0,0,0,30403.5587,30941.5388
126838,526.1,629.8,564.1,632.9,857.2,763.2,766,705.5,548,631,793,779.7,20768.3569,30942.1968
249208,794,852,"1,038.10","1,029.40","1,158.60",914.8,"1,197.70","1,118.30",921,"1,028.00","1,308.50","1,110.20",27420.8498,30943.9067
238366,608.9,660,565,622.9,906,672.3,980.6,900.8,802.5,761.1,"1,049.10",966.1,28579.1957,30944.0471
239569,545.2,610.1,595.5,610.2,687.2,609.6,697,688.7,656.9,709.4,753.2,749.8,28476.1461,30944.2945
126837,360.3,545.6,513.8,563.3,746,665.1,638,630.6,695.1,684.9,799.8,754.5,20740.4244,30945.542
238596,"1,037.70","1,191.30","1,394.90","1,315.00","1,687.80","1,180.40","1,440.40","1,428.30","1,330.60","1,360.20","1,787.30","1,559.60",28969.5725,30945.8681
248196,372,361.1,316,361.4,448.5,342.7,433.2,416.6,449.1,420.6,508,449.2,27322.5942,30946.08
238651,450.2,403,347,381.6,622.8,372,462,357,259.4,250.3,453.4,389.6,28751.7555,30948.6187
238653,755.2,779.2,676.2,740.2,"1,078.80",808.2,814.2,867.2,533.7,548.2,758.2,710.6,28751.7555,30948.6187
239568,622.7,598,479.7,569.9,965.7,679.3,806.1,853.2,803,835.9,819.1,831.5,28396.0938,30950.2025
238360,-,-,-,-,0,2.1,65.9,68.1,232.4,145.4,204.6,163.8,28840.7633,30952.3475
437986,227.5,216.9,393.7,458,702.6,691.5,767.7,828.7,792.7,886.5,"1,064.70",895.2,34633.4915,30953.0802
188604,0,0,0,0,0,0,0,0,0,0,0,0,30441.5203,30953.2419
249188,261.8,311.7,330.5,329.9,441,362.6,508.2,459.6,422.1,434.1,468.1,430,27528.8898,30955.1708
238708,501,504.6,447.4,496.4,480.6,474.2,627.2,468.2,846.5,582.8,663.4,620.8,29085.8611,30955.9142
138695,420.7,420.7,294.5,340.8,375.8,522,500.3,516.5,461,395.5,446,343.5,23827.159,30957.9877
437910,861,924.7,868.9,989.1,"1,173.30","1,037.40","1,213.10","1,224.50","1,107.40","1,224.90","1,408.00","1,192.10",34491.3467,30959.0773
188384,0,330,266.5,324.5,0,304,304.3,287.6,430,406.8,343.5,381.5,30381.6628,30960.2131
238707,756.2,753.6,523,749.2,"1,030.80",690.5,912.6,931,948.4,902.8,"1,284.60",927.4,29079.4183,30961.2405
138692,413.7,391,389.3,392,384.3,324,0,0,0,0,0,0,23916.4913,30961.8446
249210,467,595.9,605.6,621.9,871.5,669.6,907,747.8,677.2,743,913.5,787.8,27385.1769,30964.066
437901,759.7,728.3,606.5,758,940.3,834.6,834.1,879.6,758.7,842.1,962.6,839.3,34342.8333,30964.2723
238647,501.6,458.8,399.4,436.4,588,455.4,547.6,536,518.8,510.2,576.8,508.2,28754.224,30965.7595
238649,351.8,414.2,475.4,452.4,533.6,438,439,477,497.2,471.6,648.8,524,28754.224,30965.7595
436608,435.2,467.4,519.9,557.8,751.8,627.1,645.2,681.5,650.1,712,764.4,633.1,32317.7638,30966.2815
249399,750.7,860,906,897.7,"1,312.70",982.3,"1,254.00","1,195.70","1,017.30","1,070.70","1,235.30","1,078.70",27632.8952,30966.3339
249401,343.8,98.8,290.8,440,583.3,454.7,816.7,679.7,799.3,715.7,892,752,27632.8952,30966.3339
249403,497.3,"1,009.00","1,107.70","1,076.30","1,208.50","1,728.00","1,033.30",959.7,"1,335.70",750.3,392.8,697,27632.8952,30966.3339
238352,630.7,673.4,741.9,755.3,"1,199.80",824.2,961.1,946.8,"1,013.50",933.8,"1,033.40",855.5,28905.1351,30966.4701
238591,817.7,"1,009.70","1,299.30","1,189.60","1,364.90","1,135.40","1,290.60","1,135.60",849.2,"1,108.50","1,214.20","1,028.60",29025.5614,30966.7686
238706,0,474.2,298,356.8,461.6,530,295.8,398,207.9,286.2,323.3,395,29072.3561,30967.6144
238381,412.8,481.9,528.8,507.9,721,552.3,669.7,702.6,608.5,596.9,654.5,585.2,28520.0074,30969.9982
248736,"1,289.00","1,118.30","1,156.80",0,960,"1,220.30","1,162.80","1,729.80","1,412.00","1,357.50","1,434.00",935,27223.5539,30972.6608
437906,481.5,514,547.9,593,656.6,604.8,733.6,755.7,702.1,745.9,760.1,677.6,34423.6739,30973.4633
238705,466,466.4,420.8,413.2,592.6,490,508.8,670.6,519.2,487.4,518.6,460.8,29066.0636,30973.5103
238374,677,769.8,844.6,850,"1,163.30",865,948.7,959.4,928.9,953.8,"1,148.00",953.7,28153.0936,30973.8622
248932,0,0,0,0,0,0,0,0,0,0,0,0,27603.7715,30975.1767
437880,722.8,701.9,775.9,815.8,924.9,858.4,926.8,864.2,835.4,889.2,956.8,860,34142.308,30975.7985
436606,521.1,552,545.6,591.8,740.2,590.2,627.5,681.5,542.6,606.1,707.2,588.3,32401.5801,30977.343
238405,455,501.3,558.5,515.3,613.7,506.4,549.8,609.8,569.5,565,613,529.6,28124.7566,30980.3689
238643,563.8,625.6,565.2,508.5,752,630.2,757.8,742,596.2,647.4,711,635.4,28763.6729,30981.0902
238645,559.2,605.8,489.8,557.2,712.4,564.2,649.4,539.2,424.7,624.8,721.8,617,28763.6729,30981.0902
126818,508.9,567.6,624.5,639.6,682.7,672,837.4,736.4,619.1,656.9,842.3,802.6,20748.1165,30981.6039
138693,581.7,391.3,470.8,333.2,471,457.6,503.8,539.4,473.5,426.5,307.9,423.3,23867.9723,30983.0673
437434,517.4,566.4,568.1,625.2,787.6,690.3,708.4,766.7,728.9,745.4,845,721.6,31683.7694,30983.6056
249405,476,664,479.3,542.3,0,204,237.7,236.3,268.7,245,347.7,273,27631.0287,30983.9638
249407,"1,685.70","1,616.30","1,426.70","1,547.70","1,947.30","1,613.00","1,168.30",0,0,0,0,0,27631.0286,30983.9638
249408,0,0,0,0,0,0,0,0,0,0,"1,182.30","1,134.70",27631.0286,30983.9638
238096,963.7,"1,071.20","1,091.50","1,081.60","1,207.90","1,055.90","1,372.70","1,415.80","1,076.60","1,190.90","1,593.10","1,370.20",28245.6808,30984.3901
238637,388.8,434.2,446,447.6,557.8,446.8,613,552.8,372.6,447.8,413.4,403,28796.0976,30985.8488
238598,843,"1,099.80","1,313.90","1,131.00","1,527.60","1,223.00","1,345.60","1,425.30",985.8,"1,285.30","1,585.00","1,292.00",28948.0218,30986.2924
126817,412.4,481.2,462.5,514.7,640.5,605.8,701.3,549.8,501.6,504,748.9,694.2,20677.298,30986.4218
138694,0,0,0,0,0,0,0,0,0,0,0,0,23645.8116,30988.0317
188613,485.9,632.9,492.8,575.7,754.6,702.1,858.2,820.1,737.3,709.1,622.7,732.4,30406.1573,30988.1669
238704,429.4,434.8,303.2,437.2,544.6,458.2,514.2,520.2,390.8,452.6,330.5,425,29056.6388,30988.2426
437920,990.6,964.1,"1,024.30","1,131.90","1,375.00","1,217.70","1,259.30","1,358.10","1,161.40","1,345.40","1,353.50","1,255.80",34688.6511,30989.4382
238639,513.2,606.4,550.6,588.4,877.6,651.4,784.8,767.8,566.8,645.8,851.2,548.8,28778.5767,30992.0077
238641,334.2,272.6,266.8,356.4,448.2,495.7,511.6,532,559.4,528,814.6,628,28778.5767,30992.0077
239106,692.7,819,861.5,788.8,"1,101.70",870,998.5,923.8,779.9,826.2,"1,093.70",880.5,28689.6551,30994.0191
238636,717.4,608.2,268.5,686.2,927.2,725.8,"1,649.20","1,022.20","1,091.40",986.7,783.2,769,28796.1496,30994.7686
238703,"1,367.40",681.2,626,699.8,633.4,596.4,654.4,863.6,523,653.8,796.7,534.8,29052.5193,30996.2385
238590,814.7,869.8,953.7,972.9,"1,341.10","1,036.60","1,364.40","1,295.60","1,274.80","1,152.10","1,176.40","1,063.50",29010.0001,30996.4952
239573,25.4,61.1,178.6,179.4,352.5,329.8,318.4,413.1,396,411.6,479.8,453,28614.7608,30997.4496
437431,562.9,601.4,561.5,633.7,901.8,762.7,748.7,799.4,755.1,805.1,832.3,747.6,31756.1437,30998.0615
239565,40.7,58,109.6,169.8,336.1,307.6,298.8,333.1,315.1,345.1,356.2,370.2,28585.9664,30998.1431
436914,474,470.3,414.9,471,660.8,571.5,615.2,642.3,517.3,604.2,717.3,594.6,32561.3772,30999.6538
239230,509.1,596.2,551.4,583.5,738.3,564.9,704.8,675.1,525.9,608.7,892.9,713.8,27874.489,30999.9702
138698,295.5,263,270.5,307.3,284.5,380.5,360.8,414.5,418.3,281,341.5,365,23757.5528,31004.2858
238702,182.6,247.6,273.6,229.7,224.7,280.2,393.2,352.8,473,368,390.4,354.6,29048.3649,31004.4014
436879,785.9,877.9,875.1,959.5,"1,135.80","1,018.70","1,040.00","1,142.00","1,161.60","1,203.30","1,192.60","1,042.80",33698.9471,31005.262
437885,506.2,550.7,611.4,613,730,646.5,664.9,701.2,699.1,705.6,818,684.2,34207.9934,31006.0785
188588,0,0,0,0,0,0,0,0,0,0,0,0,30441.3348,31007.7796
436931,404.5,448.6,379.5,440.6,641.2,524.1,585.5,599.6,616.6,630.7,635.1,576.8,32355.0215,31008.5908
238599,656,724.6,840.5,849.2,"1,093.20",850.4,991.4,884.1,991.1,"1,033.00","1,135.10",895.5,28955.3225,31008.6003
436896,802.1,811.9,804.4,881,"1,187.20",994,964.1,"1,092.80",891.6,"1,015.20","1,271.90","1,047.50",33503.3614,31008.6079
437936,458.8,468.7,508.9,527.7,746.3,634.1,682.5,726,564.1,666.1,779,638.7,34774.6259,31009.1386
239566,825.4,826.6,760.1,743.9,958.3,888.3,"1,010.40","1,050.80",944.3,"1,012.60",957.3,"1,000.60",28540.2831,31010.0783
436917,580.7,569.4,532.9,602.9,719.1,620.7,723.5,733,595.1,699.4,851,689.6,32152.8992,31011.5952
239229,591.6,666.4,753.3,681.5,938.4,725,895.7,830,763.3,786.2,918.3,786.2,27965.1822,31012.1643
126819,476.9,572.7,636.8,646.6,714.3,682.9,854.3,701.6,572.7,624.1,801.3,730.5,20752.1716,31012.2394
238701,373.4,459.6,0,329.6,382,223.8,332.4,267,379.2,467.6,571.6,415.2,29044.2544,31012.4774
238142,"1,021.00","1,068.80","1,106.70","1,120.20","1,647.60","1,299.80","1,736.00","1,594.90","1,358.80","1,468.00","1,482.50","1,331.60",28396.7691,31012.6454
239097,533.3,642,384.3,521.8,977.5,666.3,795.5,706.8,280.5,491,775.5,592.3,28779.0667,31013.1486
238675,373.5,534.3,741.3,983.5,"1,296.80",828,"1,391.30","1,160.50","1,159.30","1,227.10","1,735.30","1,385.60",28910.5014,31013.3658
437908,692.6,725.9,760,808.2,973.8,821.1,916.7,"1,004.80",935.1,"1,017.50",856,822.3,34492.0901,31013.4984
436927,541.8,554.8,495.9,555.8,696,616.1,712,737.4,549.4,599.9,874.2,712,32238.6864,31013.5486
188586,0,0,0,0,0,0,0,0,0,0,0,0,30428.6402,31013.5494
239096,694,777.3,580,549.3,378.3,597.3,922,909.8,799.3,830.5,894.8,818.8,28788.2999,31014.5302
248706,557.1,572.4,539.9,596.9,791.3,654.5,743.8,759.4,680.6,708.7,787.2,799,27119.9671,31015.0755
239098,495.5,544,556.5,559.5,745,580,823.8,709.3,767.8,714.5,703.5,663.3,28767.3524,31015.1406
138697,426.5,176.8,291.8,334.3,331.4,450.8,413,487,477.8,347,431.8,476.5,23696.2008,31015.6615
436932,470.6,480.1,457.6,502.6,672.9,575.2,645.6,654.4,571.7,610.6,659.5,633,32392.1486,31015.7875
239095,900,823.8,838,845,"1,116.30",872,"1,090.30","1,048.80","1,022.30","1,002.00","1,054.50",961.8,28798.4242,31016.0455
188585,752.6,940,"1,175.10","1,040.30","1,271.10","1,136.70","1,153.10","1,183.00","1,270.30","1,187.00","1,119.90","1,191.60",30424.3541,31016.9523
239094,580.3,678.5,603.8,522.4,939,629,727.8,725,314,498.3,686.8,607.8,28808.0171,31017.4803
238403,253.4,293.7,367.3,361.9,547.3,400.3,325.4,385.5,400.1,371.8,423.2,378.8,28143.1146,31018.0406
238373,594.3,652.9,704.3,715.5,973.9,764.9,807.3,836.4,636.1,685.8,853.6,731.7,28179.7981,31018.5135
437898,697.3,690.1,571.4,696,887.8,776.4,780.5,818.8,807.4,859.3,900.5,775.6,34299.901,31019.5655
126810,476,553.2,570.9,613.5,727,702.6,845.6,743.4,634.6,742.7,881.1,783.2,20679.0095,31020.721
188584,0,500.3,530,517.8,779,637.8,583.5,631,743,664.8,676.5,693.3,30410.6761,31021.4657
128046,420.2,492.3,390.3,465.8,591.5,524.2,493.5,504.4,582.9,557,602.5,583.2,20407.3702,31024.0626
239099,290,395.8,487.5,449.3,511.2,383.6,391.2,383.6,613,576.3,666.5,581.5,28770.311,31025.5977
437903,627.7,662.5,616,695.4,856.3,802.6,917.1,893.3,708.6,840.9,"1,040.70",778.9,34364.2486,31028.0696
437878,523,628,619.6,645.2,806.3,750.1,797.7,814.4,775.8,892.9,967.5,824.6,34150.5624,31028.4804
239093,307.4,463.3,388.3,447.8,585,459,594.5,660.3,705.8,689.3,709,654,28812.1967,31028.7906
239124,0,0,0,0,0,0,0,0,0,0,0,0,28725.8517,31029.2224
248730,"1,618.00","1,072.30","1,262.80","1,710.40","1,574.40","1,900.10","1,778.90","1,213.40","1,639.50","1,769.40","1,775.10","1,749.30",27227.587,31031.3329
249415,0,0,0,0,0,0,0,0,0,0,0,0,27665.8406,31031.4251
437918,160.6,145.1,240.3,346.5,480.1,511.8,684.8,683,677.3,689.2,692.9,624,34609.5949,31034.4035
